source,title,company,location,location_status,resolved_location,job_type,salary,date_posted,job_url,description,id,job_url_direct,salary_source,interval,salary_min,salary_max,currency,is_remote,job_level,job_function,listing_type,emails,company_industry,company_url,company_logo,company_url_direct,company_addresses,company_num_employees,company_revenue,company_description,skills,experience_range,company_rating,company_reviews_count,vacancy_count,work_from_home_type
linkedin,Full Stack Developer,Lumex Group,"Mumbai, Maharashtra, India",confirmed,Mumbai,fulltime,,2026-04-07,https://www.linkedin.com/jobs/view/4386134736,"**Full Stack Developer (0\-2 Years)** 




**Location:** 
 Mumbai, Maharashtra, India ·
 **Employment Type:** 
 Full\-Time
 



**Job Summary** 




 We’re looking for a motivated Full Stack Developer (0\-2 years) to design, develop, and maintain scalable web applications. You should be proficient in modern web frameworks, cloud services, and database design, with a solid grasp of the SDLC.
 



**Key Responsibilities** 



* Develop and maintain web applications across frontend and backend.
* Collaborate with UI/UX, product, and engineering to deliver high\-quality features.
* Write clean, scalable, and efficient code following best practices.
* Build and maintain RESTful APIs; integrate third\-party APIs.
* Optimize applications for speed, scalability, and reliability.
* Conduct code reviews, testing, debugging, and deployments.
* Work with DevOps and cloud platforms for CI/CD and deployment.



**Required Skills \& Qualifications** 



* Bachelor’s degree in Computer Science, IT, Engineering, or related field.
* 0–2 years in a Full Stack Developer or similar role.
* **Frontend:** 
 HTML, CSS, JavaScript, React.js / Next.js
* **Backend:** 
 Node.js
* **Database:** 
 MongoDB
* Familiarity with Git and GitHub/GitLab.
* Preferred: Exposure to AWS/Azure/GCP.
* Plus: CI/CD, Docker/Kubernetes.
* Strong problem\-solving, attention to detail, and ability to work independently and in teams.



**How to Apply** 




 Email your resume and GitHub/portfolio to business@lumex.online
 



 with the subject
 **“Full Stack Developer – Mumbai”** 
 .
 



 \#Hiring \#FullStackDeveloper \#React \#NextJS \#NodeJS \#MongoDB \#EntryLevel \#Freshers \#MumbaiJobs \#TechCareers",li-4386134736,,,,,,,False,entry level,Engineering and Information Technology,,business@lumex.online,Retail Luxury Goods and Jewelry,https://ae.linkedin.com/company/lumexgroup,https://media.licdn.com/dms/image/v2/C4D0BAQFqiDgVkt9sJQ/company-logo_100_100/company-logo_100_100/0/1630497106586?e=2147483647&v=beta&t=aJ-3mKZDYVaixSzeLq418Jat83qzQQcAc9KTt5G8eR4,,,,,,,,,,,
linkedin,Frontend Developer,IGP,"Mumbai, Maharashtra, India",confirmed,Mumbai,fulltime,,2026-04-07,https://www.linkedin.com/jobs/view/4398213983,"Special key Words :
 



 HTML5, CSS3, Javascript, jQuery, Angular / ReactJS , Responsive Web Design,
 



 NodeJS,ExpressJs,ES6, WebPack, Github
 



  





 Job Description (KRA
 



 to be Delivered): ● Hands\-on knowledge of HTML5, CSS3, JavaScript
 



  





 ● Hands\-on experience working with Object Oriented JavaScript (OOJS),
 



 JavaScript \- and practical uses in building complex interactive experiences,
 



 primarily with ECMAScript 2015\+. You should be up\-to\-date with new
 



 specifications (different stages), and also, using transpilers like Babel to use
 



 features from all stages
 



 ● Knowledge of web standards and accessibility (W3C and s508\).
 



 ● Designing/coding to overcome browser/platform constraints.
 



 ● Excellent problem\-solving skills.
 



 ● Ability to learn new tasks outside the immediate range of skills.
 



 ● Able to collaborate effectively with both technical and non\-technical
 



 colleagues
 



 ● Deadline oriented and able to multitask in a fast paced environment.
 



 ● Knows Photoshop/PSD/Figma Image Extraction etc
 



 ● Should have knowledge of Media Queries and not just any framework
 



 ● Experience with Front End frameworks such as ReactJS / Angular
 



 ● Optimize applications for maximum speed
 



 ● Help back\-end developers with coding and troubleshooting
 



 ● Stay up\-to\-date on emerging technologies
 



 ● Proficient understanding of cross\-browser compatibility issues and ways to
 



 work around them.
 



 ● Proficient understanding of code versioning tools, such as {{Git / SVN}}
 



 ● Good understanding of SEO principles and ensuring that the application will
 



 adhere to them.
 



 ● Hands\-on experience with test\-driven development using Jest or equivalent.
 



 Familiar with snapshot testing, code coverage. Experience working with
 



 utilities like Enzyme / react testing
 



 ● Experience using fluid grids, and building responsive/adaptive websites using
 



 Bootstrap etc.",li-4398213983,,,,,,,False,associate,Information Technology,,,"Technology, Information and Internet",https://in.linkedin.com/company/igpcom,https://media.licdn.com/dms/image/v2/D4D0BAQH_lX_f8bN-LA/company-logo_100_100/company-logo_100_100/0/1685630320487/igpcom_logo?e=2147483647&v=beta&t=sJ9IlX4uFKaHLWqq4HC5c1zwTnsnrDUsw6quCbnd_QM,,,,,,,,,,,
linkedin,Frontend Developer,More Retail Private Limited,"Mumbai, Maharashtra, India",confirmed,Mumbai,fulltime,,2026-04-07,https://www.linkedin.com/jobs/view/4398204936,"**More Retail** 
 is accelerating its omni\-channel journey — blending a strong physical store network with a rapidly expanding digital platform. To support this growth, we’re looking for a
 **Frontend Developer** 
 to help build reliable, high\-performance systems that serve millions of customers.
 



  





**3\-6 Yrs Experience** 




 · Using
 **ES6 Javascript and Typescript** 
 to write Apps in React Native for both Android and iOS/ React Js Web Apps.
 



 · Writing clean
 **Function Based** 
 React Components using
 **Hooks** 
 using JSX and separate CSS
 **Stylesheets or inline tailwindcss** 
 .
 



 · Responsive layout development using grid, flexbox for different screen\-size and orientation
 



 · React State Management using
 **redux\-toolkit** 
 (Implementing Concept of Slices), along with
 **redux\-persist** 
 .
 



 · Implementing
 **Local Async Storage** 
 for offline storage in React Native and
 **Web API \- Session and Local Storage** 
 for React JS Web Apps.
 



 · Implementing Middlewares for API calls and network requests using
 **Thunk** 
 (using async function callback and await calls), OR
 **Saga** 
 (using generator functions\* and yield calls) \[Saga Preferred]
 



 · React
 **HOCs** 
 (Higher Order Components), event listeners, timers, intervals, callbacks.
 



 · Able to implement
 **“Axios Interceptors”** 
 at global level to alter both network requests and responses.
 



 · Building and maintaining uniform
 **“Props controlled”** 
 \- basic reusable UI components (Buttons, Carousels, Loaders, Containers, Tables, Modals, Input Fields) from scratch without using 3rd party UI Libraries like
 **MUI, ShadCN** 
 or native\-base.
 



 · Form libraries like
 **React Hook Form or Formik** 
 with schema validations using
 **Zod or Yup** 




 · Working with
 **Nested Navigators** 
 \- Stack, Tab, Drawer Navigators, and Implementing
 **“auth based”** 
 protected
 
 routing between navigators for React Native and same using
 **react\-navigation/web** 
 for React JS.
 



 · Implementing Promises, Callbacks, Memoization, modular component hierarchy, as and when required to improve efficiency and reduce cost of Component re\-rendering and using props to transfer data from child to parent without redux.
 



 · Working with
 **Native Modules in RN** 
 and
 
 respective
 
 standard NPM React Native/ React JS libraries for using
 



**Camera API, Permissions API, Local Storage API .** 




 · Using “
 **Flipper”** 
 and
 **redux\-logger** 
 for debugging React Native Apps and
 **Chrome Redux Web Tools** 
 for React Js Web Apps.
 



 · Implementing separate “
 **ENV configurations”** 
 for DEV/ UAT/ PREPROD/ PROD (.env files) using NPM package
 **react\-native\-config** 
 (RN) as well as for React JS.
 



 · Working with basic native build Android Files and iOS files for optimal debug/ release builds of both Android APKs/ AABs and iOS IPAs.
 



**Android Native build files :** 
 \[ gradle config files, proguard rules, AndroidManifest.xml ]
 



**iOS Native build files :** 
 \[ podfile, info.plist, XCode configuration ]
 



 · Knowledge and basic understanding of React/ Javascript AWS SDK, Socket.io, Firebase \- FCM Push Notifications, Google Play console,
 **AWS Amplify** 
 for React JS deployment.
 



 · Maintaining code quality and standards by Writing
 **modular, maintainable, and reusable** 
 code
 



 · Vibe coding tools such as
 **Cursor, Antigravity, Claude code** 
 etc.",li-4398204936,,,,,,,False,associate,Information Technology and Product Management,,,Internet Marketplace Platforms and Retail,https://in.linkedin.com/company/more-retail-private-limited,https://media.licdn.com/dms/image/v2/D560BAQGWJdf6a3qMTA/company-logo_100_100/B56ZXwPcQLHEAQ-/0/1743492335943/more_retail_private_limited_logo?e=2147483647&v=beta&t=le0WMSH7vCYmCX5l_fiV8BdymOsqI5kwNrr6WzgTGvQ,,,,,,,,,,,
linkedin,Jr. Front End Developer,Black Box,"Mumbai, Maharashtra, India",confirmed,Mumbai,fulltime,,2026-04-07,https://www.linkedin.com/jobs/view/4384437573,"**Job Description**
**Job Title: Junior Angular Developer (with .NET/SQL Exposure)**
**Experience Level:** 
 2 Years
   

  

**Location:** 
 On\-site
   

  

**Employment Type:** 
 Full\-time
   

  

**Job Summary**
 We are seeking a Junior Angular Developer to join our development team. While your primary focus will be building high\-quality, responsive frontend applications using Angular, you will also have the opportunity to work within our full\-stack ecosystem. The ideal candidate has minimum 2 years of experience in frontend development and a ""good\-to\-have"" foundational knowledge of
 **.NET (C\#)** 
 and
 **SQL** 
 , enabling better collaboration with our backend and database teams.
   

  

**Key Responsibilities**
* Frontend Development: Design and develop modular, reusable UI components using Angular (v12\+).
* API Integration: Consume RESTful APIs and handle asynchronous data flow.
* Full\-Stack Collaboration: Work closely with backend developers to understand API structures and occasionally assist in minor backend updates or troubleshooting.
* Database Awareness: Write and optimize basic SQL queries to verify data integrity and troubleshoot application issues.
* Code Quality: Ensure high performance on mobile and desktop through clean code and efficient styling (SCSS/CSS).
* UI/UX Implementation: Convert Figma/Adobe XD wireframes into functional, pixel\-perfect web interfaces.
* Testing \& Debugging: Perform unit testing and debug frontend issues across various browsers.


**Technical Requirements (Must\-Have)**
* Angular: Minimum 2 years of professional experience with Angular (v2\+).
* Core Web: Strong proficiency in TypeScript, JavaScript (ES6\+), HTML5, and CSS3/SCSS.
* State Management: Good understanding of Angular Lifecycle hooks.
* Responsive Design: Experience with Flexbox, CSS Grid, and UI libraries (Angular Material, Bootstrap, or PrimeNG).
* Version Control: Proficiency with Git (branching, merging, pull requests).


**Good\-to\-Have Skills**
* Backend: Basic knowledge of .NET Core / .NET 6\+ and C\#.
* Web API: Understanding of how RESTful services are built in .NET (Controllers, Routing).
* SQL: Ability to write basic SQL queries (SELECT, JOIN, WHERE) and an understanding of relational database schemas (SQL Server or PostgreSQL).
* ORM: Familiarity with Entity Framework (EF Core) is a plus.
* Tools: Experience with Visual Studio or VS Code.


**Soft Skills**
* Analytical Thinking: Ability to trace data from the UI down to the database level.
* Effective Communication: Ability to bridge the gap between frontend and backend requirements.
* Continuous Learning: A strong desire to grow into a full\-stack role or deepen expertise in the Microsoft ecosystem.",li-4384437573,,,,,,,False,mid-senior level,Engineering and Information Technology,,,IT Services and IT Consulting,https://www.linkedin.com/company/black-box,https://media.licdn.com/dms/image/v2/D4D0BAQEigG0sK9bOLQ/company-logo_100_100/B4DZhQi4MyHAAU-/0/1753697977846?e=2147483647&v=beta&t=6ZsFT3P-t4jmz35za-gTpa8AweSxxwzQL4djY6a4ZVM,,,,,,,,,,,
linkedin,Java Full stack engineer (Angular),Wissen Infotech,"Mumbai, Maharashtra, India",confirmed,Mumbai,fulltime,,2026-04-08,https://www.linkedin.com/jobs/view/4398449868,"**Greetings!!!!! Wissen Infotech is Hiring for Java Full stack engineer (Angular) !!** 




 Location: Mumbai
 



 Years of exp: 5\-6years
 



**Responsibilities:** 



* Design, develop and maintain modern, high\-quality, scalable and secure enterprise applications.
* Collaborate with cross\-functional teams to translate business requirements into technical solutions.
* Ensure application performance, reliability and adherence to coding and architectural standards.
* Participate in the complete software development lifecycle including design, development, testing, deployment and support.
* Continuously improve code quality through reviews, best practices and adoption of modern development methodologies. Education:
* BS/MS in Computer Science, Computer Engineering or a related technical discipline



**Must have skills:** 



* Angular 15\+ including modern features like – Standalone Components and Directives, Signals and Reactive State Management leveraging RxJS and Observables, Deferred/Lazy Loading and Route\-Level Code Splitting, Angular Material and CDK for UI consistency and accessibility.
* Core Java 17\+
* Spring Boot, Spring Cloud
* Spring JDBC Template, Spring Data JDBC, Spring Data JPA
* Proficiency with relational databases and SQL \- Queries, Functions, Stored Procedures.
* Deep Experience in RESTful service design and implementation
* Microservice architecture



**Soft Skills:** 



* Strong problem\-solving and analytical abilities.
* Excellent communication and collaboration skills.
* Ability to work independently and in agile teams.
* Continuous learning mindset and adaptability.



**Good to have skills:** 



* Understanding of Docker and containerization concepts.
* Exposure to AWS or other cloud platforms.
* Familiarity with CI/CD pipelines and DevOps practices.",li-4398449868,,,,,,,False,mid-senior level,Information Technology,,,IT Services and IT Consulting,https://in.linkedin.com/company/wissen-infotech,https://media.licdn.com/dms/image/v2/C510BAQE0t0j1N1BHlA/company-logo_100_100/company-logo_100_100/0/1630581947246/wissen_infotech_logo?e=2147483647&v=beta&t=YsOT5phxVFVel4XC_FFQMXXZWF4fJRN8r2pOescO6vs,,,,,,,,,,,
linkedin,"SE / SSE - Front End Developer - .Net, Blazor, HTML, CSS",NEC Software Solutions (India),"Mumbai, Maharashtra, India",confirmed,Mumbai,fulltime,,2026-04-08,https://www.linkedin.com/jobs/view/4399237755,"**Job Description**
**Requisites**
**Education Qualification: Degree in Computer Science or similar course.**
**Overall Experience**
 Experienced in developing modern, high‑performance web applications using a broad range of front‑end technologies combined with the Microsoft development stack. Skilled in building responsive, component‑driven interfaces built on .NET.
   

  

**Total \& Relevant Experience (years):**
 4 – 8 Yrs
   

  

**Designation/Role:** 
 Frontend Developer
   

  

**Location: Mumbai**
**Working Hours: Full Time**
**Role Summary:**
 The Frontend Developer will be responsible for designing and implementing high‑quality, user‑centric interfaces for a Blazor based web application. This role requires strong proficiency in modern web development technologies, with a focus on the Blazor framework within the .NET ecosystem. The developer will collaborate closely with backend engineers, UX/UI designers, product owners, and other stakeholders to deliver responsive, performant, and maintainable front\-end solutions.
   

  

**Skillset / Responsibilities**
**Essential:**
**Essential Skillset**
* Proficiency in Blazor WebAssembly and C\# within the .NET ecosystem.
* Understanding of Razor Components, HTML5, CSS3, and modern JavaScript.
* Experience in building unit tests using NUnit or Visual Studio test frameworks.
* Experience integrating front\-end components with backend services.
* Ability to build clean, modular, and reusable UI components following best practices.
* Solid grasp of browser developer tools and front\-end debugging techniques.
* Comfortable working within Agile/Scrum frameworks, including daily stand\-ups, planning, review, refinement and retrospective meetings.
* Strong communication and collaboration skills for cross\-functional teamwork.


**Essential Responsibilities**
* Develop, enhance, and maintain front\-end features for Blazor\-based applications.
* Build and structure reusable UI components using Blazor and Razor syntax.
* Developer unit tests alongside code to ensure low bug count.
* Collaborate with backend developers to integrate UI elements with .NET driven APIs and services.
* Ensure application responsiveness, accessibility, and cross‑browser compatibility.
* Participate actively in Agile ceremonies and contribute to accurate story estimation and technical planning.
* Work with designers to implement visually consistent and user\-friendly front\-end experiences.
* Troubleshoot and resolve front\-end issues through testing, debugging, and performance analysis.


**Desirable:**
**Desirable Skillset**
* Experience with Telerik UI for Blazor or other modern UI component libraries.
* Understanding of CI/CD pipelines (Azure DevOps, GitHub Actions, etc.) and automated deployment practices.
* Awareness of accessibility standards (e.g., WCAG) and front\-end performance optimisation.
* Experience working with design systems or contributing to UI pattern libraries.
* Familiarity with branching strategies.


**Desirable Responsibilities**
* Contribute to the creation or enhancement of a shared UI component library.
* Assist in frontend performance tuning and identifying optimisation opportunities.
* Provide technical feedback during UX/UI design discussions and prototyping.
* Participate in evaluating new tools, frameworks, or libraries that could improve development efficiency.
* Help document frontend standards, guidelines, or architectural patterns.",li-4399237755,,,,,,,False,mid-senior level,Information Technology,,,IT Services and IT Consulting,https://in.linkedin.com/company/necsws-india,https://media.licdn.com/dms/image/v2/C560BAQHjP0m5EDa4Ww/company-logo_100_100/company-logo_100_100/0/1630656686197/necsws_india_logo?e=2147483647&v=beta&t=2_9gGBg0y6B8JDZfRYj-zJyO0f7_ETK6TURfpp9QKrM,,,,,,,,,,,
linkedin,Full Stack Developer Intern,Datafuel,"Mumbai, Maharashtra, India",confirmed,Mumbai,fulltime,,2026-04-05,https://www.linkedin.com/jobs/view/4395009549,"About DataFuel
   

  

  

  

 DataFuel is an eCommerce automation and analytics platform powering real businesses at scale. Our systems process large volumes of production data and drive Decision making through reliable backend infrastructure and intelligent automation.
   

  

 We are a product\-first engineering team focused on building scalable systems, clean abstractions, and high\-performance services. We value engineers who think deeply, take ownership, and build with intent.
   

  

  

  

 About the Role
   

  

 We are looking for a Backend\-Focused Engineering Intern with strong fundamentals and curiosity for modern AI systems (agentic workflows, LLM\-based reasoning systems, etc.).
   

  

 This is not a “task\-based” internship — you will work on real production systems, contribute to core backend logic, and help build intelligent systems that interact with data, APIs, and automation pipelines.
   

  

 You should be someone who:
   

  

 Enjoys solving complex problems independently
   

  

 Can take a problem statement and drive it to execution
   

  

 Is curious about how modern AI systems are architected (not just used)
   

  

  

  

 What You’ll Work On
   

  

 Build and extend backend services using Python \+ FastAPI
   

  

 Design and implement APIs powering production features
   

  

 Work with PostgreSQL for structured data modeling and querying
   

  

 Develop asynchronous workflows and background processing systems
   

  

 Contribute to systems that involve LLMs, agent workflows, and reasoning pipelines
   

  

 Integrate and work with AWS services (S3, EC2, RDS, etc.)
   

  

 Debug production issues and optimize performance bottlenecks
   

  

 Collaborate across backend \+ frontend (TypeScript) for feature delivery
   

  

 Write clean, testable, and maintainable code
   

  

  

  

 What We’re Looking For
   

  

 Core Requirements
   

  

 Strong fundamentals in Python
   

  

 Good understanding of backend development (FastAPI / Flask / Django)
   

  

 Solid grasp of APIs, HTTP, and web architecture
   

  

 Working knowledge of SQL and relational databases
   

  

 Ability to debug, reason, and think in systems
   

  

 Comfortable using Git and version control
   

  

 AI / Systems Thinking (Important)
   

  

 • Basic understanding of LLMs and how they are used in applications
   

  

 • Familiarity with concepts like:
   

  

 Prompting / structured outputs
   

  

 Agent workflows (planning → execution → iteration)
   

  

 Tool usage / function calling
   

  

 • Interest in building AI systems, not just consuming APIs
   

  

  

  

 Mindset (Very Important)
   

  

 High ownership — you can take a problem and drive it end\-to\-end
   

  

 Ability to work with minimal hand\-holding
   

  

 Strong problem\-solving attitude
   

  

 Willingness to learn fast and adapt in a production environment
   

  

  

  

 Nice to Have (Bonus)
   

  

 Experience with async Python / concurrency
   

  

 Exposure to AWS or any cloud platform
   

  

 Understanding of Docker / deployment basics
   

  

 Familiarity with TypeScript or frontend basics
   

  

 Interest in system design and scalability
   

  

  

  

 What You’ll Gain
   

  

 Work on a live production SaaS produc
   

  

 Hands\-on experience with scalable backend systems
   

  

 Exposure to real\-world AI system design (agentic workflows, reasoning systems)
   

  

 Mentorship from experienced engineers
   

  

 Opportunity for full\-time conversion based on performance
   

  

 A steep learning curve — technically and professionally
   

  

  

  

 Who Should Apply
   

  

 This role is ideal for someone who:
   

  

 Has built a few projects and wants to go deeper into real systems
   

  

 Is not satisfied with tutorials and wants real engineering challenges
   

  

 Wants to work at the intersection of backend systems \+ applied AI",li-4395009549,,,,,,,False,internship,Engineering and Information Technology,,,Software Development,https://in.linkedin.com/company/datafueltech,https://media.licdn.com/dms/image/v2/D4D0BAQHdxHDKy8ZjCg/company-logo_100_100/B4DZo0nh5NJAAQ-/0/1761819369572?e=2147483647&v=beta&t=EZyk41amjmbf5_vwvtsIcNHDgDR7txNajqfGHPj2g0I,,,,,,,,,,,
indeed,.NET Developer,CRM4Realty,"MH, IN",different_city,"mh, in",fulltime,,2026-04-06,https://in.indeed.com/viewjob?jk=b7b920372c2a88eb,"**Job Title: .NET Developer (2 Years Experience) (Candidate residing in Mumbai Only Apply)**

**Experience:** 2 – 4 Years  
**Employment Type:** Full\-Time  
**Location:** Mumbai \- Kandivali (w)

**Job Summary**

We are seeking a passionate .NET Developer with around 2 years of hands\-on experience in developing web applications using Microsoft technologies. The candidate should be eager to learn, write clean code, and work collaboratively in a development team.

**Key Responsibilities**

* Develop and maintain applications using **ASP.NET / .NET Core / C\#**
* Build and integrate **Web APIs**
* Write optimized SQL queries and manage database operations
* Fix bugs, troubleshoot issues, and enhance existing modules
* Work closely with senior developers and project managers
* Participate in testing and deployment activities

**Required Skills**

* Knowledge of **C\#, ASP.NET MVC or .NET Core**
* Basic experience with **SQL Server**
* Understanding of **HTML, CSS, JavaScript**
* Familiarity with **Entity Framework / LINQ**
* Knowledge of Git or version control systems

**Preferred Skills**

* Exposure to ERP or business applications
* Understanding of REST API concepts
* Basic knowledge of Agile methodology

**Education**

* B.E./B.Tech / BCA / MCA or relevant degree in Computer Science or IT

Job Type: Full\-time

Pay: ₹25,000\.00 \- ₹50,000\.00 per month

Application Question(s):

* What is your current ctc, Expected ctc, Notice period, reason for job change?
* what kind of projects \& Domain have you worked on?

Work Location: In person",in-b7b920372c2a88eb,http://in.indeed.com/job/net-developer-b7b920372c2a88eb,,,,,,False,,,,,,https://in.indeed.com/cmp/Crm4realty,,,,,,,,,,,,
indeed,Web Developer Intern,Links Infotech,"MH, IN",different_city,"mh, in",fulltime,,2026-04-09,https://in.indeed.com/viewjob?jk=cf6ab00e1d27b840,"**Key Responsibilities**

* Design visually appealing website layouts, landing pages, and UI components
* Convert design mockups into responsive HTML/CSS pages
* Work with frameworks like **Bootstrap** or Tailwind CSS
* Assist in website updates, bug fixing, and performance improvements
* Collaborate with developers and marketing team for project execution
* Ensure website designs are mobile\-friendly and optimized for performance
* Support SEO\-friendly structure and basic optimization

**Required Skills**

* Basic knowledge of **HTML, CSS, and JavaScript**
* Familiarity with **Bootstrap / Tailwind CSS**
* Understanding of responsive design principles
* Good sense of design, layout, and typography

**Preferred Skills (Bonus)**

* Knowledge of **PHP / MySQL**
* Experience with WordPress or CMS platforms
* Basic understanding of UI/UX principles
* Knowledge of website hosting and deployment

Pay: From ₹5,000\.00 per month

Work Location: In person",in-cf6ab00e1d27b840,http://in.indeed.com/job/web-developer-intern-cf6ab00e1d27b840,,,,,,False,,,,,,https://in.indeed.com/cmp/Links-Infotech,,,,,,,,,,,,
indeed,Full Stack Developer,Exhibit Technologies Pvt ltd,"MH, IN",different_city,"mh, in",fulltime,,2026-04-09,https://in.indeed.com/viewjob?jk=ea90ae9827e1f8c7,"**About Us:**  
Exhibit Technologies, a leading media organisation with over 19\+ years of experience in print and digital media, specialises in driving conversations in technology, automobiles, and lifestyle. Our diverse portfolio includes two renowned publications: Exhibit, a premium magazine focused on technology and lifestyle, and BBC Top Gear, a celebrated automotive magazine. We craft compelling content, organise engaging events, and develop innovative digital experiences that seamlessly integrate technology, lifestyle, and entertainment to captivate and inspire audiences.

**About the Role:**  
We are looking for a Full Stack Developer to join our digital team. You’ll play a key role in building and improving our websites and online platforms. If you enjoy creating smooth, fast, and visually engaging digital experiences, this role is for you.

**Key Responsibilities**

* Develop and maintain web applications using Laravel and React.
* Create and manage REST APIs and database structures.
* Integrate social media APIs (Instagram, YouTube) for campaigns and analytics.
* Build and manage interactive dashboards and data\-driven modules.
* Ensure all websites are responsive, fast, and user\-friendly across devices.
* Collaborate with the design and content teams for digital campaigns and feature rollouts.
* Handle code versioning and testing to ensure smooth performance.

**Must\-Have Skills**

* 2\-3 years of experience as a Full Stack Developer.
* Strong knowledge of Laravel and React/Vue with TypeScript.
* Experience working with APIs, MySQL/PostgreSQL, and Git.
* Understanding of responsive design and modern CSS frameworks (Tailwind).
* Strong problem\-solving and debugging skills.

**Good to Have**

* Experience with Graph API integrations.
* Knowledge of data visualization tools (Recharts, Chart.js).
* Familiarity with testing tools like Pest, PHPUnit, or Jest.

Job Types: Full\-time, Permanent

Pay: ₹40,000\.00 \- ₹50,000\.00 per month

Experience:

* Laravel: 2 years (Required)

Location:

* Andheri West, Mumbai, Maharashtra (Required)

Work Location: In person",in-ea90ae9827e1f8c7,http://in.indeed.com/job/full-stack-developer-ea90ae9827e1f8c7,,,,,,False,,,,,,https://in.indeed.com/cmp/Exhibit-Technologies-Pvt-Ltd,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/c1a0e1fde4392563a01303e16089a63c,https://www.exhibit.co.in,Mumbai,51 to 200,,,,,,,,
indeed,"SE / SSE - Front End Developer - .Net, Blazor, HTML, CSS",NEC Corporation,"MH, IN",different_city,"mh, in",fulltime,,2026-04-08,https://in.indeed.com/viewjob?jk=808a6e9a3c387389,"**Job Description** **Requisites**

**Education Qualification: Degree in Computer Science or similar course.**

**Overall Experience**

Experienced in developing modern, high‑performance web applications using a broad range of front‑end technologies combined with the Microsoft development stack. Skilled in building responsive, component‑driven interfaces built on .NET.

**Total \& Relevant Experience (years):**


4 – 8 Yrs

**Designation/Role:** Frontend Developer

**Location: Mumbai**

**Working Hours: Full Time**

**Role Summary:**


The Frontend Developer will be responsible for designing and implementing high‑quality, user‑centric interfaces for a Blazor based web application. This role requires strong proficiency in modern web development technologies, with a focus on the Blazor framework within the .NET ecosystem. The developer will collaborate closely with backend engineers, UX/UI designers, product owners, and other stakeholders to deliver responsive, performant, and maintainable front\-end solutions.

**Skillset / Responsibilities**

**Essential:**

**Essential Skillset**

* Proficiency in Blazor WebAssembly and C\# within the .NET ecosystem.
* Understanding of Razor Components, HTML5, CSS3, and modern JavaScript.
* Experience in building unit tests using NUnit or Visual Studio test frameworks.
* Experience integrating front\-end components with backend services.
* Ability to build clean, modular, and reusable UI components following best practices.
* Solid grasp of browser developer tools and front\-end debugging techniques.
* Comfortable working within Agile/Scrum frameworks, including daily stand\-ups, planning, review, refinement and retrospective meetings.
* Strong communication and collaboration skills for cross\-functional teamwork.

**Essential Responsibilities**

* Develop, enhance, and maintain front\-end features for Blazor\-based applications.
* Build and structure reusable UI components using Blazor and Razor syntax.
* Developer unit tests alongside code to ensure low bug count.
* Collaborate with backend developers to integrate UI elements with .NET driven APIs and services.
* Ensure application responsiveness, accessibility, and cross‑browser compatibility.
* Participate actively in Agile ceremonies and contribute to accurate story estimation and technical planning.
* Work with designers to implement visually consistent and user\-friendly front\-end experiences.
* Troubleshoot and resolve front\-end issues through testing, debugging, and performance analysis.

 **Desirable:**

 **Desirable Skillset**

* Experience with Telerik UI for Blazor or other modern UI component libraries.
* Understanding of CI/CD pipelines (Azure DevOps, GitHub Actions, etc.) and automated deployment practices.
* Awareness of accessibility standards (e.g., WCAG) and front\-end performance optimisation.
* Experience working with design systems or contributing to UI pattern libraries.
* Familiarity with branching strategies.

**Desirable Responsibilities**

* Contribute to the creation or enhancement of a shared UI component library.
* Assist in frontend performance tuning and identifying optimisation opportunities.
* Provide technical feedback during UX/UI design discussions and prototyping.
* Participate in evaluating new tools, frameworks, or libraries that could improve development efficiency.
* Help document frontend standards, guidelines, or architectural patterns.",in-808a6e9a3c387389,https://jobs.smartrecruiters.com/NECSWS/744000119300616-se-sse-front-end-developer-net-blazor-html-css,,,,,,False,,,,,Consulting And Business Services,https://in.indeed.com/cmp/Nec-Corporation-2,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/8b1e316c24dc21da673c10d754884ace,https://www.nec.com/,"7-1, Shiba 5-chome Minato-ku, Tokyo 108-8001 Japan
","10,000+",more than $10B (USD),"Innovation when it matters most. We build software and services that help keep people safer, healthier, and better connected worldwide.",,,,,,
